		Russia	Russia	Russia	Russia	China	China	China	China	France	France	France	France	Italy	Italy	Italy	Italy	Germany	Germany	Germany	Germany	Norway	Norway	Norway	Norway	Spain	Spain	Spain	Spain	UK	UK	UK	UK	Rest of Europe	Rest of Europe	Rest of Europe	Rest of Europe	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Australia	Australia	Australia	Australia	Canada	Canada	Canada	Canada	Brazil	Brazil	Brazil	Brazil	US	US	US	US	Rest of Americas	Rest of Americas	Rest of Americas	Rest of Americas	Africa	Africa	Africa	Africa
Africa	Fish and other fishing products; services incidental of fishing (05)	1.50639350034	0.000127173028869	0	0.0873949069524	1.70782515884	0.00266699981926	0	0.028544888887	40.1362612372	0	0	0	75.3097417064	0	0.221295888303	0	6.34774992797	0	0	0	0.00294033126174	0	0	0.00309433465878	259.428586322	0	0	0	0	0	0	0	124.185963732	0.000594380816632	0	17.8917326146	129.739652842	0.000288456116903	0	31.9292239867	0.102459092421	8.54626820677e-05	0	0.000107388693214	0.374106406822	0	0	0.0189977122905	0.0312258578957	0	0	0	6.14336602141	0	0	0.0122986442328	7.62592589132e-05	0	0	0	9405.93499255	0.0793856510854	8.31371524059	0.437129129052
Africa	Coal, peat	0.0625354226405	0.00433894007611	0	0.026887585997	4.24393077358e-07	0	0	1.09422759608e-06	0.177583753454	0	0	0.206174380386	0.022248263099	0	0	0.0027381710148	2.1897787313	0	0	0.132490252741	0	0	0	0	0.000261968031261	0	0	0.474881050635	0	0	0	0	0.591752148301	0.0173295549379	0.000545312922998	0.696083763299	65.6637080172	20.0771349446	0.0806033529407	4.32273814395	0	0.000157996575523	0.00492827106895	0.000211086260495	0	0	0	0.0254227670318	0	0	0	0.30947528657	0.0392085955589	0	0	0.073259982799	0.000455402888308	0	0	0	606.494656146	0.40439316421	11.7945015781	0.0451442672922
Africa	Crude petroleum and services related to crude oil extraction, excluding surveying	0	0	0	0	0	0	0	17.577526064	0	0	0	0.269552008006	0	0	0	0	0	0	0	0	0	0	14.3351241293	0.164677952272	0	0	0	0.412911448574	0	0	0	0	0	0	2.97324209054	2.08594914107	0	3.06688655221e-06	48.4823044494	15.0676741164	0	0	0	0	0	0	0	0.249497263993	0	0	0	0.0111575779413	0	0	89.7249935514	1.54894419399	0	0	5.1932330153	0	0	0.0440927431467	2369.73566444	13.4676463368
Africa	Natural gas and services related to natural gas extraction, excluding surveying	0	0	0	0	0	0	1.05606928815e-08	0	0	0	1.2863023838e-07	0.00651935045065	0	0	0	1.30555545069	0	0	0.00559060459402	0.0460837680218	1.28256668961e-09	0	6.05083139156e-10	0	0	0	0	0.573371221783	0	0	0	0	0	0	0.103493366836	0.258422053149	0	1.03817424896e-05	2.13922478789e-07	0.000112846594916	0	0	0	0	0	0	0	0	0	0	4.1614775346e-08	0	0	0	0.0915175632178	0.000528409869425	0	0	3.25703587586e-08	0	3924.54976505	0.363556684838	2425.12701683	370.743636348
Africa	Mining & Quarrying	0.474045968168	0	0	2.50621009735	0	0	0	40.0297903026	0	0	0	1.38120660554	0.0413657152914	0	0	0.0367108126073	0	0	0	0.0522191586282	0	0	0	16.2061414002	0.128482743188	0	0	0.627061181746	0	0	0	0	13.3053208681	0.0441135055341	4.21958963712	207.26989907	13.9744280547	0.0581125017642	0.867283466964	316.536297869	0.0103237151952	8.32459670996e-05	0.335223745501	0.0291883755562	6.7393695991	0	0	5.59783837898	0	0	0	0.339712512092	0.579843067653	0	177.5049451	68.7093770681	0.000793166961291	0	0.0467562651074	0.240518564487	225.666320612	0.464910191915	379.176723175	1133.34822971
Africa	Meat products	0.243389611935	0	0	0.00234446008054	0.0264061043535	0	0	1.09427768088e-05	7.10800044309	0	0	0.0266391501807	11.5514586541	0.000487115822543	0	0.165630647499	6.99159103905	0.00273610497876	0	0.0438659597041	48.6276863739	0	0	0.184962122935	0.201771851465	0	0	0.00218081565435	0	0	0	0	69.1044349069	0.000105198002858	0	0.345641153222	596.481426931	0.0630309269645	0	0.0100909346955	0	0	0	0	0.185079782821	0	0	0.000242055487509	0.0647305249784	0	0	1.31927967166e-05	0.0204454747124	0	0	0.000109032708243	0.178713160877	0	0	0	19303.8829844	0.260197828396	0	0.32958131911
Africa	products of Vegetable oils and fats	0.187583180844	0	0	0.00134366518673	27.2151652687	0	0	2.30200608044	6.25575752113	0	0	0.630866600391	47.1569208658	0.00298143691076	0	5.60317747966	2.03576566202	0.00128242620994	0	0.181208141466	0.303248168543	0	0	0.00256886196624	102.187152	0	0	4.52819763532	0	0	0	0	24.7467001974	0.00546769546747	0	0.587743226068	60.4015600592	0.0115812331604	0	16.8167008425	1.85785835412	0	0	0.0125213228412	0	0	0	0.105342886306	9.37215506777e-05	0	0	0.00339792705972	60.3430015155	0	0	0.162493547485	0.445665540685	0	0	0.0287252692116	623.458371762	0.0834896303294	0	0.428051327544
Africa	Dairy products	0.74171236547	0	0	0.0209901085509	0	0	0	0.0620232469515	0.231902003122	0	0	0.000853061717683	0.00678782783147	0	0	0.000110949734566	0.11102717997	8.42717945734e-05	0	0.00135051378119	0	0	0	0	0.00673607154931	0	0	3.9026975349e-05	0	0	0	0	1.61041537574	0.000165701409978	0	0.0243964514285	165.530963755	0.00413086490411	0	0.0540941425458	0.186982629892	0	0	0.00123588587889	1.00454433168	0	0	0.00315343267724	0	0	0	0	8.73954423206	0	0	0.0178586253699	1.87010732784	0	0	0	8939.59268047	0.164268766522	0	1.47243523596
Africa	Other food, beverages, tobacco	119.107467903	0	0	2.19225840312	137.86054392	0	0	1.2869475064	612.803800512	0	0	1.40466006129	168.527223035	0.00530038739143	0	3.07619736938	367.175855577	0.756167668964	0	2.32475754699	42.6533592547	0	0	0.185467421769	328.71062499	0	0	4.77286577514	0	0	0	0	1671.98483139	0.303855371498	0	24.7349536157	1535.2424232	4.89130831461	0	3.48808684441	73.5063735511	0	0	0.0661271757872	108.606627503	0	0	0.363043803466	44.9291327895	0	0	0.110915596778	387.659656198	0	0	0.760154773063	136.376415533	0	0	2.67155373174	82953.833854	104.825163176	0	115.621836154
Africa	Textiles, apparel, furs, leather	96.0310033982	0.0568544454951	0	0.41439647462	33.4668105573	0	0	6.67726181064	1452.96550688	0	0	10.3552760837	840.695417823	0	6.64016218188	12.6788404143	775.203800316	0	4.53571947507	2.05462606726	24.3864388697	0	0.10846090532	0.227525847021	1068.43666194	0	0.00147851257674	2.21496340418	0	0	0	0	1114.90564211	2.18577556422	5.22881776456	13.0126979295	548.657006691	2.53678753001	14.0222752997	7.54420731267	9.12205176594	0	1.09417933506	0.0553033668356	45.8430478133	0	0.00802002054898	0.0746439536732	13.7810316377	0	0	0.00403774481751	803.464854101	0	0.220447777543	1.69585593451	101.9306534	0	0.612200123212	0.390138793394	25925.5042454	10.5136733068	267.260096776	46.5196863913
Africa	Wood and products of wood and cork (except furniture); articles of straw and plaiting materials	0.126020437545	0	0.781317091963	0.218605916694	2.09017348816	0	1.40975492575	0.120565176113	39.5148167296	0	0	0.325670714841	17.4548769068	0	11.292053099	0.261863394894	28.7438513438	0	13.3509159271	0.26892198738	0.00167550788515	0	0.00171960927711	0.00607361463693	8.18865212281	0	0.116055393323	0.128544549652	0	0	0	0	42.0254962507	0	6.8509610923	20.8836412919	176.482599647	0.0360240088193	155.19262683	5.53476115608	0.075342988154	0	0.114020926814	0.0838702703601	0.118830443784	0	0.293848874199	0.0420640000597	0.22130172832	0	0.0164444498636	0.0121388070877	17.3420830746	0	2.83276154698	1.1776051549	2.43623890182	0	1.38492560583	0.120672612989	1478.70927274	0.0824610666141	936.849871648	22.1673799753
Africa	Pulp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101440798307	0	0	0	0.00900204420941	0	0	0	0	0	0.00677688766935	0	0.0200277748164	0	0	0	0	0	0.000611961650333	0	3.18643754138	0	5.05406492676	0.00213362384588	7.26435059741	0	0	0	0	0	0	0	0	0	0	0	0.000415591565601	0	0	0	0.173548307782	0	0	0	0.0030531872673	0	0.372661603721	0.00296067983719	297.864068514
Africa	Paper and paper products	0.0965204719941	0	0	0.019545494121	0.17883849515	0	0	0.0169677530378	15.8953868765	0	0	0.327476276145	0	0	0	0.521732422177	0	0	0	0.04610150838	0	0	0	0.017098525445	7.94878291725	0.0173646300543	0	0.0694657543446	0	0	0	0	26.317102113	0.283420666881	2.78617355917e-06	0.644892814106	37.5969654114	0.171866040074	0	0.558547710333	3.4016473324	0	0	0.00232685422834	0.209593156142	0	0	0.00159878613518	0.53737218515	0	0	0.000232543467399	0.804614774901	0	0	0.00289679576248	7.87248377861	0	0	0	3732.4703371	3.66511236877	0.00262336867073	39.8987014805
Africa	Printed matter and recorded media (22)	0.101801943337	0	0.000783816420934	0.00118427793221	0	0	0	0	18.8725762486	0	0	0.0437802161216	1.48536825309	0	0.348698537612	0.0157183515923	0	0	0.0019599221042	0.00883288096508	0.0421562570391	0.000117123062135	0	0.00182251852506	0.259965107112	0	0	0.000504123954014	0	0	0	0	49.5968852335	0.0127184902237	3.46220114606	0.130375226238	224.464042852	1.02594865105	6.62543925745	0.309066405038	0	1.2164741634e-05	0	0.000814118240967	0.353671205268	0	0.000186444049432	0.00164688563743	0.0852394681759	0	0	0.000257951394757	4.45937420874	0	0	0.00480197286916	0.651745953667	0.000189163359853	0.0127874745847	0.000201488693263	8536.90112425	31.1162109981	150.589946136	185.411460217
Africa	Coke and Tar	0	0	0	0	0	0	0	0	0	0	0	0.0130893816224	0	0	0	0	0.00251608570119	8.48657808084e-07	0	0.00159039718788	0	0	0	0	0	0	0	0	0	0	0	0	2.49310526248e-06	0	0	0.00158302967834	41.6231481805	0.0182851927867	0	4.11184074029e-05	0	0	0	1.46583220384e-05	0	0	0	0	0	0	0	0	3.48988835426e-09	0	0	0	0	0	0	0	53.368286308	0.0685953311039	0	5.12662666549e-05
Africa	Petroleum products	0.0344374366511	0.000186641193316	0	0.0146778807556	1.62656755746	0	0	1.8113524717	275.979901864	0	0	0.727291336607	78.2094552669	0	0	2.49413389534	18.476901831	0.0141112185606	0	3.73833665819	1.77191841448	0	0	0.186678014109	60.8118893976	0	0	2.80168784152	0	0	0	0	302.701590021	0.000711467473286	0	19.0350108956	1470.79006295	7.77247718932	0	14.4958783557	0.344543591813	0	0	0.00999712904162	2.91044232901	0	0	0.0379501812339	50.05600696	0	0	254.261740107	810.135152348	0	0	1.63334348784	99.5983276914	0	0	0.0148548003017	10043.274514	0.368535994742	0.102743589494	296.783050603
Africa	Nuclear fuel	0	0.0487662273353	0	64.4443398241	0	0	0	0.0226156481803	0	0	0	947.675694513	0	0	0	2.60457302546e-06	0	0.000317776079772	0	1.27735826157	0	0	0	0.00217425893447	0	0	0	0	0	0	0	0	0	0	0	1.57646215402	0	0.0480176230839	0.00498405024208	0.0581376697968	0	0	0	6.74030330297e-05	0	0.000227513609602	0	0	0	0	0	0.72305429237	0	0	1.61216460091e-10	0	0	0	0	0	0	0.00637247863382	127.239872351	2.06909204134
Africa	Plastics, basic	0	0.0267265354169	0	0.0219169748712	0	0	0	0.87097192004	0	7.72187985595	0	0.000607526251283	0	0.000549087540752	0	9.42696466431e-06	0	2.47329666419	0	6.41318979205e-05	0	0.373418615077	0.00062286440739	0.000170247016353	0	14.7564008382	0	0	0	0	0	0	0	11.3319164861	0.00431330053938	10.1560385168	0.00334810198331	1.58852138667	0.00361836428315	0.315278294898	0	0	0.00160759466138	0.00478534493492	0	0	0	0.673892647928	0	0	0	3.50444877459e-05	0	0	0	7.61383570472e-06	0	0	0	0.10565766964	31.2336906697	3.93851549039	38.3899824295	30.5121292744
Africa	N-fertiliser	0	0	0	0	0.000450679543087	0	0	1.17006075164e-05	0.229639981966	0.060084103331	0	0.000522522417636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119980489616	0.00750872017197	0	0.000770354039334	0.0337303425269	0.00638790310925	0	0.000927497761605	0	0	0	0	0	0	0	0	0	0	0	0	0.000510367820672	0	0	3.03994997549e-06	0.258904497662	0	0	0	77.9396040361	0.233039332202	0.0976695250527	0.369062146428
Africa	P- and other fertiliser	6.99266497901e-06	1.80981219432e-07	0	3.09668204088e-05	0.208095870226	0	0	0.778980476542	2.89096860467	12.0579425397	0	0.0420694140444	0	0	0	0.125823024944	8.23095640937	0.0951029780032	0	0.0167749948914	1.72947991838	1.16259462997	2.41875426504	0.137603854562	12.0018081556	3.9483593652	0	0.639173015415	0	0	0	0	72.336323461	6.88382112565	0.056800422601	5.82862215914	2.78030346603	0.000945008477341	0	0.111191088592	0	0	0.000142527437306	0.000491779625308	2.51911249233	0	0	0.00951828833863	1.59030614191	0	0	6.66475734378	4.61151479476	0	0	0.0114181302559	2.23805882439	0	0	0	402.915566518	8.76330984336	0.25268881746	11.7215592497
Africa	Chemicals nec	8.95663915138	0.0313111273303	0	0.22078866411	9.4619501464	0	0	1.28861266456	125.415996254	47.2085081503	0	0.159541617802	0	0	0	0	0	0	0	0.0172519436905	0	0	0.0864235804407	0.034747214186	123.028114603	3.42067931766	0	0.520995922414	0	0	0	0	412.620717433	161.714721868	0.00952694350656	12.9322462088	1617.24494402	20.1777106552	0	95.6322791694	0	24.1142892215	0.00119592261298	26.4620466199	0	0	0	0.268034270621	160.86199157	0	0	0.318228296169	452.440157418	0	5.59694899793	0.118200523959	178.253487409	0	0	0	11291.4356421	0.464562080446	26.6612521761	73.585543621
Africa	Charcoal	5.42421037431e-10	0	0	0	4.7174926088e-10	0	0	0	3.64519339834e-07	0	0	0	1.55251318892	0	0	5.62415257966e-05	1.70499966766e-07	0	0	0	1.37749139143e-08	0	0	0	0	0	0	0	0	0	0	0	4.54656403854	7.27622891913e-05	0	0.0268189959877	62.8664008508	0.108992250556	0	0	4.07005928829e-08	0	0	0	0	0	0	0	0	0	0	0	8.256518264e-10	2.21142437284e-11	0	0	0.00033551519368	0	0	0	0.181113181073	0.168612505256	0.0478962529404	0.276590330086
Africa	Biofuels	0	0	0	0	0	0	0	0	0.0221920533274	0.00104036631911	0	7.77609904685e-05	2.85356902271e-08	0	0	0	0	0	0	0	0	0	0	0	0.178134374651	0.000347595959934	0	0.00101879554785	0	0	0	0	0.590151001157	0.165669388939	0.00165573243252	0.0207030838438	0.138322304649	0.00389791066136	0	1.1435659123e-06	0	0	0	0	3.53847480482e-08	7.99353071245e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70894566428	0.48740731915	0.604044766034	2.09724964734e-05
Africa	Rubber and plastic products (25)	1.79365095243	0.000697174190369	0	0.0480633790655	0.699968823102	0	0	0.156192864486	70.0826732606	0	0	0.273376149974	57.8674530643	0	0.299749640012	0.225722403195	25.5463691241	0	1.13385566845	0.343472213605	0.335359840504	0	0.000420289062393	0.115776953228	18.3154288012	0	0.22134558022	0.162870587437	0	0	0	0	23.6374094646	6.0037593071e-05	3.23325652392	1.373708985	26.5324964993	0.00774285009716	3.67088506592	0.324706332388	2.91681340823	0	0.490419505007	0.0128980784355	0.837246641813	0	0.00104006089862	0.024936129733	1.06973854967	0	0	3.45245720373e-05	13.1011237586	0	0.00457155856983	0.259452153687	6.35623387521	0	0.152948901926	0.334210760174	117.585214048	2.17360892754	206.883705931	212.377294869
Africa	Glass, tiles, ceramics, bricks	2.05642952147	0	0	0.10294122284	0.00426496738649	0	0	0.00304073164711	25.7687347738	0	0.00165993462956	0.215352957776	3.52165546047	0	0.655888094801	0.0816682418074	10.3692213889	0	0.0908684953888	0.325249205483	0	0	0.0367793767841	0.0368590341374	8.39263539822	0	0.00925065078694	0.21798292602	0	0	0	0	22.1498795133	0	0.355688583798	0.373362971427	4.30355484356	0.000435433128735	3.13254074577	0.512325094185	2.2557264497	0	0	0.0154630537172	1.5403042761	0	0	0.00595395663663	0.00308218205171	0	0	0.00371810987744	9.15827529885	0	0	0.105136318235	4.42812633613	0	0.0052935526964	0.0948017237116	2045.9222144	0.0356742876843	61.5457953044	25.4913747852
Africa	Cement, lime and plaster	0.0293312951858	0	0	0.207318301223	2.60784437628e-06	0	0	0.000330050880628	0.00823671554198	0	0	0.00489565911695	0.0106731173302	0	0.0467773729994	0.010481109319	0.00363142727086	0	0.00204737516551	0.0158646039402	0.00155828723284	0	0.00879464379548	0.00833395241392	0.0306230100371	0	0.0015862209218	0.120459870818	0	0	0	0	0.0172887813533	0	0.0103376823741	0.00912430920586	0.00774231741987	0	0.000254444176269	0.0183239161138	0	0	0.000113697652457	0.000525130760419	1.55879562719e-05	0	0	0.000119681290872	0.0406127675813	0	0	0.00613779032968	0.0123522844857	0	0	0.014635365769	0.000596284317696	0	7.74264643351e-05	0.0072579245406	143.410439104	0	23.694360039	12.1217170241
Africa	Other non-metallic mineral products	0.138319745791	0	0	0.00609418878409	0.0529260144091	0	0	0.00676857767857	8.342597531	0	0.00028290058523	0.0367901587834	4.78802400438	0	0.28612899799	0.052049829943	3.88807730562	0	0.0259539935037	0.070161553246	0.0712868471612	0	0.000299572506864	0.000679236439065	1.48908805153	0	0.000943807736189	0.0200494852922	0	0	0	0	17.6703141726	0	0.352312846162	0.170156557537	4.4993362974	0.000108092489693	0.0449576768686	0.0623519153736	0	0	0	0.0867525963096	0.0583709899622	0	0	0.0104899099632	0.008895323031	0	0	0.000126779040265	4.22813939687	0	0	0.0460772122404	0.834015801053	0	0.00347818716574	0.0915930446153	1248.18004622	0.0384353795827	34.2967131033	76.5397531455
Africa	Basic iron and steel and of ferro-alloys and first products thereof	0.00908718590018	0	0	0.000411907750939	0	0	0	0.155684798183	3.41265216351e-05	0	0	0.0603418338093	0	0	0.00138165834043	0.613497834111	0	0	0.311455183045	0.135163629849	0	0	0.00276066732489	0.0198273450412	3.40685318953e-06	0	0	0.0490015128074	0	0	0	0	0.000379171508579	0	0.0969256676886	11.6486764049	0.356413261649	0	20.3820884775	14.3761805358	0	0	0	0.0358109658784	0	0	0	0.00882370351748	0	0	0	0.0749695614049	0.842086979222	0	0	0.314547520586	0.24753502581	0	0.42434680089	0.0505458186188	72.4689934653	0	165.517646252	0.134775086441
Africa	Precious metals	0	0	0	0	0	0	0	3.78147251213	0.0347424059297	0	0	0.00337477701676	0	0	0.00786961522595	0.2799296192	0	0	4.44037399174	0.296341232628	0	0	0.00251744397293	0.00533504516398	0.000122501186289	0	0	0.000475642301404	0	0	0	0	0.023551032504	0	0.970554616106	18.0606847455	15.3865435055	0	33.4493163993	24.9573603475	0.0109680874468	0	0	0.0226036110049	0	0	0	14.8031888718	0	0	0	0.0397359695045	0.0702294968729	0	0	0.199973949884	0.190178924528	0	0	0	38.1644051861	0	42.2906613117	157.260750338
Africa	Aluminium and aluminium products	0	0	0	0.0183286970555	0	0	0	0.321372180104	0.0568244087486	0	0	0.178831443229	0	0	0.0191733546107	1.88089562964	0	0	2.3882212238	0.523379408291	0	0	0.0102701083075	0.248273219903	0.00813918243487	0	0	0.654725916958	0	0	0	0	0.719314376706	0	0.0923625437546	17.0442001979	0.877204138475	0	0.278953947573	3.16799860591	0	0	0	0.00243468886839	0.000849239140653	0	0	0.00180231695088	0	0	0	0.106228082991	0	0	0	0.0665445781491	0.00102205814659	0	0.369573286606	0.0639799260235	18.4266030762	0	27.5658658509	5.44321793696
Africa	Other metals and products thereof	0	0	0	0.0020776088885	0	0	0	12.6748319647	0.161972898125	0	0	0.128086609313	0	0	0.0163169640838	0.601819263047	0	0	15.2028219526	0.166788075592	0	0	0.220588444368	2.32704185516	0.0427765293815	0	0	0.224659111048	0	0	0	0	0.0722888813907	0	0.0320180769198	18.6429037132	11.7203567079	0	60.2442561997	5.00075150571	5.4124962664e-05	0	0	0.00643948656522	0	0	0	0.260411274782	0	0	0	0.0466488763916	0.0451372139428	0	0	0.130732880118	0.000158052157267	0	0.000777825299117	0.000283632790933	27.8208690848	0	101.061410539	13.6390541581
Africa	Secondary lead for treatment, Re-processing of secondary lead into new lead	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15497066271	0	77.8629462126	5.40846981257
Africa	Foundry work services	1.59575252097	0.0036195595005	0.172626671125	0.114688329611	0.120642783106	0	0.0624774584141	0.0537728583915	43.1040176583	0	18.4584793777	0.146953674612	14.9901202692	0	14.5366992168	0.243644717809	5.58062593635	0	6.06885139297	0.0555630199438	0.316214438519	0	0.304469798564	0.0678855825339	2.46048182515	0	5.74132624966	0.151770349983	0	0	0	0	15.1246208087	1.57465061387e-07	24.054410012	3.41885632141	125.506648523	0.0146710418495	251.907976024	1.71395503171	2.11463871543	0	3.11141446828	0.0524306889473	3.01129394444	0	0.185652292877	0.0289936338309	0.658204012786	0	1.18129355546	0.00545990589691	6.91078670168	0	6.12790852916	0.37047970196	6.81285329172	0	5.13051724451	0.0298438140439	4625.95482326	4.36828290469	4391.96017817	125.972040303
Africa	Fabricated metal products, except machinery and equipment (28)	1.68396747332	0.00902201786618	12.9531815352	0.174247333326	0.0138176153422	0	0	0.256137665199	5.45000848694	0	163.479076075	1.7139703879	3.70273789341	0	80.7788311493	2.70756424326	0	0	433.597155418	6.33274066703	1.0800931743	0	26.3839612918	6.95015811087	1.32626392446	0	107.217377422	1.52563966287	0	0	0	0	8.92305407483	0.00552830737365	395.505995644	11.6719988732	40.8681029416	0.0381617484027	534.202665573	3.41216858417	16.1650694103	0	29.0600632858	0.00187267068045	15.6159745028	0	11.3296494711	0.0794016292162	0.310083530427	0	8.83308923608	0.17847890029	33.3105383871	0	385.271815424	2.09812776997	32.3075397618	0	135.968615418	0.10174010768	7629.38701927	3.71616891862	33225.6968249	23.7696720988
